TimeID,TimeEST,TemperatureC,Dew.PointC,Humidity,Sea.Level.PressurehPa,VisibilityKm,Wind.Direction,Wind.SpeedKm.h,Gust.SpeedKm.h,Precipitationmm,Events,Conditions,WindDirDegrees,DateUTC
233,1:51:00,7.8,5.6,86,1014.4,11.3,ENE,18.5,0,0,NA,Overcast,70,2016/1/10 6:51
234,2:51:00,7.8,5.6,86,1013,12.9,ENE,24.1,33.3,0,Rain,Light Rain,70,2016/1/10 7:51
235,3:47:00,7,6,93,1012.4,4,East,18.5,33.3,0.04,Rain,Rain,80,2016/1/10 8:47
236,3:51:00,7.2,5.6,90,1011.7,4.8,ENE,16.7,29.6,0.05,Rain,Rain,70,2016/1/10 8:51
237,4:12:00,7.2,5.6,90,1011.7,4,ENE,14.8,0,0.05,Rain,Rain,70,2016/1/10 9:12
238,4:39:00,7.2,5.6,90,1010.7,4.8,East,22.2,35.2,0.14,Rain,Rain,80,2016/1/10 9:39
239,4:41:00,7.2,5.6,90,1010.4,4,ENE,24.1,35.2,0.14,Rain,Heavy Rain,70,2016/1/10 9:41
240,4:51:00,7.2,5.6,90,1009.8,2.4,ENE,27.8,40.7,0.2,Rain,Heavy Rain,70,2016/1/10 9:51
241,5:02:00,7.2,5.6,90,1010.4,2.8,ENE,27.8,37,0.07,Rain,Heavy Rain,70,2016/1/10 10:02
242,5:37:00,7.2,5.6,90,1008.4,4.8,ENE,29.6,48.2,0.26,Rain,Light Rain,70,2016/1/10 10:37
243,5:46:00,7,6,93,1009,2.8,East,14.8,37,0.29,Rain,Heavy Rain,80,2016/1/10 10:46
244,5:51:00,7.2,5.6,90,1007.8,2.8,ENE,18.5,35.2,0.32,Rain,Rain,70,2016/1/10 10:51
245,6:01:00,7.2,5.6,90,1007.7,3.2,ENE,22.2,42.6,0.04,Rain,Rain,70,2016/1/10 11:01
246,6:29:00,7.2,6.1,93,1006.7,4.8,ENE,22.2,37,0.12,Rain,Rain,70,2016/1/10 11:29
247,6:48:00,7,6,93,1006.3,3.2,East,16.7,31.5,0.19,Rain,Heavy Rain,90,2016/1/10 11:48
248,6:51:00,7.8,6.1,89,1005.4,2.8,East,16.7,31.5,0.2,Rain,Heavy Rain,80,2016/1/10 11:51
249,7:51:00,8.9,7.2,89,1002.2,2,East,18.5,31.5,0.47,Rain,Heavy Rain,80,2016/1/10 12:51
250,8:13:00,9.4,8.3,93,1002.3,1.2,NNE,7.4,35.2,0.24,Rain,Heavy Rain,30,2016/1/10 13:13
251,8:21:00,9.4,8.3,93,1002.3,1.6,ENE,7.4,0,0.38,Rain,Heavy Rain,60,2016/1/10 13:21
252,8:42:00,10,8.3,89,1002.6,4.8,WNW,11.1,0,0.46,Rain,Light Rain,290,2016/1/10 13:42
253,8:51:00,10,9.4,96,1001.5,8,Variable,7.4,0,0.46,Rain,Light Rain,0,2016/1/10 13:51
254,9:51:00,13.9,12.8,93,1000.5,8,Variable,9.3,0,0.01,NA,Overcast,0,2016/1/10 14:51
255,10:45:00,14,13,94,999.5,2.8,South,18.5,38.9,0,Rain,Light Rain,180,2016/1/10 15:45
256,10:51:00,13.9,12.8,93,999.1,2.8,South,13,38.9,0.01,Rain,Light Rain,180,2016/1/10 15:51
257,11:05:00,13.9,12.8,93,998.9,4.8,Variable,11.1,0,0.02,Rain,Light Rain,0,2016/1/10 16:05
258,11:31:00,13.9,12.8,93,997.9,4,South,14.8,0,0.02,NA,Overcast,170,2016/1/10 16:31
259,11:51:00,13.9,12.8,93,996.6,4,South,13,27.8,0.02,Rain,Light Rain,190,2016/1/10 16:51
260,12:04:00,13.9,12.8,93,997.2,4,South,13,27.8,0.01,Rain,Light Rain,170,2016/1/10 17:04
261,12:12:00,13.9,12.8,93,996.8,2.4,Variable,9.3,0,0.03,Rain,Light Rain,0,2016/1/10 17:12
262,12:18:00,13.9,12.8,93,996.5,4.8,South,11.1,0,0.03,Rain,Light Rain,170,2016/1/10 17:18
263,12:51:00,14.4,12.8,90,994.9,6.4,South,13,27.8,0.03,NA,Overcast,170,2016/1/10 17:51
264,13:51:00,15,13.3,90,993.2,11.3,South,11.1,0,0,NA,Overcast,170,2016/1/10 18:51
265,14:12:00,15,12.8,87,993.8,11.3,South,11.1,0,0,NA,Overcast,170,2016/1/10 19:12
266,14:51:00,13.9,12.2,89,992.1,8,Variable,5.6,31.5,0,NA,Overcast,0,2016/1/10 19:51
267,15:08:00,13.9,12.2,89,992.4,8,South,13,0,0,NA,Overcast,180,2016/1/10 20:08
268,15:26:00,13.9,11.7,87,992.4,11.3,Variable,9.3,0,0,NA,Scattered Clouds,0,2016/1/10 20:26
269,15:51:00,13.9,11.7,87,991.4,4.8,South,20.4,38.9,0.01,Rain,Light Rain,170,2016/1/10 20:51
270,16:51:00,13.9,6.7,62,993.2,16.1,West,14.8,27.8,0.02,NA,Mostly Cloudy,260,2016/1/10 21:51
271,17:51:00,13.3,6.1,62,993.9,16.1,West,13,0,0,NA,Partly Cloudy,260,2016/1/10 22:51
272,18:51:00,12.8,4.4,57,994.8,16.1,WSW,13,40.7,0,NA,Clear,250,2016/1/10 23:51
273,19:51:00,11.1,2.8,57,996,16.1,West,13,40.7,0,NA,Overcast,270,2016/1/11 0:51
274,20:51:00,8.3,-1.1,52,997.6,16.1,Variable,11.1,33.3,0,NA,Partly Cloudy,0,2016/1/11 1:51
275,21:51:00,6.1,-3.9,49,999.7,16.1,WNW,24.1,44.4,0,NA,Clear,290,2016/1/11 2:51
276,22:51:00,5,-4.4,51,1001.4,16.1,West,24.1,51.9,0,NA,Scattered Clouds,280,2016/1/11 3:51
277,23:51:00,5,-5,49,1002.3,16.1,WNW,20.4,40.7,0,NA,Overcast,290,2016/1/11 4:51
278,0:51:00,3.9,-6.7,46,1003.2,16.1,Variable,11.1,37,0,NA,Overcast,0,2016/1/11 5:51
279,1:51:00,3.9,-7.8,43,1004.2,16.1,WNW,20.4,40.7,0,NA,Overcast,290,2016/1/11 6:51
280,2:51:00,2.2,-7.8,48,1005.5,16.1,West,20.4,38.9,0,NA,Clear,280,2016/1/11 7:51
281,3:51:00,1.1,-9.4,46,1006.8,16.1,West,14.8,38.9,0,NA,Partly Cloudy,270,2016/1/11 8:51
282,4:51:00,0.6,-11.1,42,1008,16.1,WNW,20.4,40.7,0,NA,Clear,290,2016/1/11 9:51
283,5:51:00,0,-11.7,42,1009.1,16.1,North,0,0,0,NA,Clear,0,2016/1/11 10:51
284,6:51:00,-0.6,-10,50,1010,16.1,West,9.3,0,0,NA,Clear,260,2016/1/11 11:51
285,7:51:00,-1.1,-12.8,41,1011.1,16.1,WNW,16.7,40.7,0,NA,Clear,300,2016/1/11 12:51
286,8:51:00,-1.1,-13.3,40,1012.3,16.1,West,20.4,35.2,0,NA,Clear,280,2016/1/11 13:51
287,9:51:00,-0.6,-13.9,37,1013.2,16.1,Variable,7.4,29.6,0,NA,Clear,0,2016/1/11 14:51
288,10:51:00,-0.6,-13.9,37,1013.5,16.1,WNW,20.4,37,0,NA,Clear,290,2016/1/11 15:51
289,11:51:00,0,-13.3,37,1013,16.1,WNW,18.5,0,0,NA,Clear,290,2016/1/11 16:51
290,12:51:00,0.6,-13.3,35,1013.1,16.1,West,18.5,33.3,0,NA,Clear,280,2016/1/11 17:51
291,13:51:00,0.6,-14.4,32,1012.9,16.1,WNW,18.5,37,0,NA,Clear,290,2016/1/11 18:51
292,14:51:00,0.6,-15,31,1013.3,16.1,WNW,14.8,37,0,NA,Clear,290,2016/1/11 19:51
293,15:51:00,0.6,-16.7,27,1014.7,16.1,WNW,18.5,33.3,0,NA,Clear,290,2016/1/11 20:51
294,16:51:00,0,-16.1,29,1015.5,16.1,West,16.7,33.3,0,NA,Clear,280,2016/1/11 21:51
295,17:51:00,-0.6,-16.1,31,1017.1,16.1,WNW,24.1,37,0,NA,Clear,290,2016/1/11 22:51
296,18:51:00,-1.7,-16.7,32,1018.2,16.1,WNW,18.5,33.3,0,NA,Clear,290,2016/1/11 23:51
297,19:51:00,-1.7,-17.2,30,1018.8,16.1,WNW,18.5,33.3,0,NA,Clear,290,2016/1/12 0:51
298,20:51:00,-2.2,-17.2,31,1019.2,16.1,WNW,16.7,29.6,0,NA,Clear,300,2016/1/12 1:51
299,21:51:00,-2.8,-16.7,34,1019.5,16.1,North,0,0,0,NA,Clear,0,2016/1/12 2:51
300,22:51:00,-2.8,-16.7,34,1019.2,16.1,NW,13,0,0,NA,Clear,320,2016/1/12 3:51
301,23:51:00,-3.3,-16.7,35,1019.4,16.1,NW,11.1,0,0,NA,Clear,320,2016/1/12 4:51
302,0:51:00,-3.9,-16.1,39,1018.9,16.1,Variable,9.3,0,0,NA,Clear,0,2016/1/12 5:51
303,1:51:00,-3.9,-16.7,37,1019.2,16.1,Calm,0,0,0,NA,Clear,0,2016/1/12 6:51
304,2:51:00,-3.9,-16.1,39,1019.2,16.1,Calm,0,0,0,NA,Clear,0,2016/1/12 7:51
305,3:51:00,-3.3,-15.6,39,1018.9,16.1,West,9.3,0,0,NA,Clear,270,2016/1/12 8:51
306,4:51:00,-3.3,-14.4,43,1018.6,16.1,Variable,7.4,0,0,NA,Clear,0,2016/1/12 9:51
307,5:51:00,-3.3,-14.4,43,1017.8,16.1,Calm,0,0,0,NA,Clear,0,2016/1/12 10:51
308,6:51:00,-2.8,-14.4,41,1016.7,16.1,Calm,0,0,0,NA,Clear,0,2016/1/12 11:51
309,7:51:00,-2.2,-12.8,45,1015.7,16.1,Calm,0,0,0,NA,Mostly Cloudy,0,2016/1/12 12:51
310,8:51:00,-1.7,-11.7,47,1015.3,16.1,Calm,0,0,0,NA,Clear,0,2016/1/12 13:51
311,9:51:00,0.6,-10,46,1014.1,16.1,SSE,11.1,0,0,NA,Clear,160,2016/1/12 14:51
312,10:51:00,3.3,-7.2,47,1012.8,16.1,Calm,0,0,0,NA,Overcast,0,2016/1/12 15:51
313,11:51:00,4.4,-8.9,38,1010.3,16.1,Variable,9.3,37,0,NA,Overcast,0,2016/1/12 16:51
314,12:51:00,5.6,-7.8,38,1007.9,16.1,South,16.7,31.5,0,NA,Overcast,180,2016/1/12 17:51
315,13:51:00,6.1,-7.2,38,1005.7,16.1,SSE,13,0,0,NA,Overcast,160,2016/1/12 18:51
316,14:51:00,6.7,-8.9,32,1004.5,16.1,SW,13,0,0,NA,Overcast,220,2016/1/12 19:51
317,15:51:00,6.1,-6.1,42,1004.5,16.1,SSW,18.5,44.4,0,NA,Overcast,210,2016/1/12 20:51
318,16:51:00,2.8,-1.7,73,1005.2,16.1,West,14.8,38.9,0,NA,Overcast,260,2016/1/12 21:51
319,17:51:00,2.2,-2.2,73,1004.4,16.1,WSW,7.4,0,0,NA,Mostly Cloudy,250,2016/1/12 22:51
320,18:51:00,2.8,-2.2,70,1004.1,16.1,North,0,0,0,NA,Partly Cloudy,0,2016/1/12 23:51
321,19:51:00,3.3,-2.8,65,1003.6,16.1,Variable,9.3,0,0,NA,Partly Cloudy,0,2016/1/13 0:51
322,20:51:00,2.8,-3.9,62,1004.3,16.1,Variable,11.1,33.3,0,NA,Overcast,0,2016/1/13 1:51
323,21:51:00,0.6,-7.2,56,1005,16.1,West,25.9,48.2,0,NA,Mostly Cloudy,280,2016/1/13 2:51
324,22:51:00,0,-7.8,56,1005.3,16.1,West,33.3,50,0,NA,Scattered Clouds,280,2016/1/13 3:51
325,23:51:00,-1.1,-12.2,43,1006.5,16.1,WNW,16.7,37,0,NA,Mostly Cloudy,290,2016/1/13 4:51
326,0:51:00,-2.8,-13.9,43,1007.3,16.1,West,24.1,37,0,NA,Clear,280,2016/1/13 5:51
327,1:51:00,-3.3,-14.4,43,1008.5,16.1,WNW,22.2,55.6,0,NA,Clear,290,2016/1/13 6:51
328,2:51:00,-3.9,-14.4,45,1010.1,16.1,WNW,18.5,38.9,0,NA,Clear,290,2016/1/13 7:51
329,3:51:00,-4.4,-14.4,46,1010.7,16.1,WNW,20.4,35.2,0,NA,Clear,300,2016/1/13 8:51
330,4:51:00,-5,-13.9,50,1011.8,16.1,West,22.2,42.6,0,NA,Clear,280,2016/1/13 9:51
331,5:51:00,-5,-14.4,48,1012.6,16.1,West,16.7,38.9,0,NA,Clear,270,2016/1/13 10:51
332,6:51:00,-5.6,-13.9,53,1013.5,16.1,WNW,16.7,38.9,0,NA,Clear,290,2016/1/13 11:51
333,7:51:00,-5.6,-14.4,51,1014.4,16.1,Variable,9.3,27.8,0,NA,Clear,0,2016/1/13 12:51
334,8:51:00,-5,-14.4,48,1015.4,16.1,West,20.4,40.7,0,NA,Clear,270,2016/1/13 13:51
335,9:51:00,-4.4,-15,44,1015.6,16.1,WNW,16.7,50,0,NA,Clear,290,2016/1/13 14:51
336,10:51:00,-3.9,-16.1,39,1016,16.1,West,24.1,42.6,0,NA,Partly Cloudy,270,2016/1/13 15:51
337,11:51:00,-3.3,-16.7,35,1015.3,16.1,Variable,7.4,37,0,NA,Partly Cloudy,0,2016/1/13 16:51
338,12:51:00,-2.2,-16.7,33,1014.4,16.1,NW,14.8,33.3,0,NA,Clear,310,2016/1/13 17:51
339,13:51:00,-2.2,-16.7,33,1013.5,16.1,WNW,22.2,46.3,0,NA,Clear,290,2016/1/13 18:51
340,14:51:00,-2.2,-16.7,33,1014.2,16.1,Variable,7.4,37,0,NA,Clear,0,2016/1/13 19:51
341,15:51:00,-2.2,-15.6,36,1014.3,16.1,West,14.8,29.6,0,NA,Clear,280,2016/1/13 20:51
342,16:51:00,-2.8,-15.6,37,1014.7,16.1,WNW,14.8,0,0,NA,Clear,290,2016/1/13 21:51
343,17:51:00,-3.3,-15.6,39,1015.6,16.1,WNW,13,35.2,0,NA,Clear,290,2016/1/13 22:51
344,18:51:00,-3.9,-15.6,41,1016.5,16.1,North,0,0,0,NA,Clear,0,2016/1/13 23:51
345,19:51:00,-4.4,-16.1,40,1016.2,16.1,WNW,16.7,29.6,0,NA,Clear,300,2016/1/14 0:51
346,20:51:00,-4.4,-16.1,40,1016.1,16.1,West,16.7,27.8,0,NA,Clear,280,2016/1/14 1:51
347,21:51:00,-4.4,-16.1,40,1016,16.1,West,14.8,0,0,NA,Clear,280,2016/1/14 2:51
348,22:51:00,-5,-15.6,44,1016,16.1,WSW,7.4,0,0,NA,Partly Cloudy,250,2016/1/14 3:51
349,23:51:00,-5,-15.6,44,1015.4,16.1,Calm,0,0,0,NA,Overcast,0,2016/1/14 4:51
350,0:51:00,-5,-16.7,40,1015,16.1,Variable,9.3,0,0,NA,Scattered Clouds,0,2016/1/14 5:51
351,1:51:00,-5.6,-17.2,40,1014.3,16.1,Variable,5.6,27.8,0,NA,Overcast,0,2016/1/14 6:51
352,2:51:00,-5,-16.7,40,1014.5,16.1,Variable,5.6,0,0,NA,Overcast,0,2016/1/14 7:51
353,3:51:00,-5,-15.6,44,1014.1,16.1,Calm,0,0,0,NA,Overcast,0,2016/1/14 8:51
354,4:51:00,-5,-15.6,44,1013.7,16.1,Variable,5.6,0,0,NA,Overcast,0,2016/1/14 9:51
355,5:51:00,-4.4,-13.3,51,1014,16.1,West,13,0,0,NA,Overcast,260,2016/1/14 10:51
356,6:51:00,-4.4,-11.7,57,1013.9,16.1,Variable,9.3,0,0,NA,Overcast,0,2016/1/14 11:51
357,7:51:00,-4.4,-12.8,53,1013.9,16.1,Variable,7.4,0,0,NA,Overcast,0,2016/1/14 12:51
358,8:51:00,-3.3,-13.9,44,1013.9,16.1,Variable,7.4,0,0,NA,Overcast,0,2016/1/14 13:51
359,9:51:00,-2.8,-14.4,41,1014,16.1,Variable,9.3,0,0,NA,Overcast,0,2016/1/14 14:51
360,10:51:00,-1.7,-13.9,40,1013.7,16.1,WSW,14.8,0,0,NA,Overcast,240,2016/1/14 15:51
361,11:51:00,-0.6,-12.8,40,1013.2,16.1,West,13,0,0,NA,Overcast,270,2016/1/14 16:51
362,12:51:00,0.6,-11.1,42,1012.5,16.1,Variable,9.3,27.8,0,NA,Overcast,0,2016/1/14 17:51
363,13:51:00,1.7,-9.4,44,1012.2,16.1,West,14.8,31.5,0,NA,Overcast,270,2016/1/14 18:51
364,14:51:00,2.2,-8.3,46,1012.6,16.1,West,13,31.5,0,NA,Overcast,280,2016/1/14 19:51
365,15:51:00,2.8,-7.8,46,1012.9,16.1,North,0,0,0,NA,Overcast,0,2016/1/14 20:51
366,16:51:00,2.8,-7.2,48,1014.3,16.1,West,13,0,0,NA,Overcast,280,2016/1/14 21:51
367,17:51:00,2.8,-7.2,48,1014.3,16.1,West,5.6,0,0,NA,Overcast,280,2016/1/14 22:51
368,18:51:00,2.8,-7.2,48,1014.7,16.1,WSW,5.6,0,0,NA,Overcast,240,2016/1/14 23:51
369,19:51:00,3.3,-7.2,47,1014.6,16.1,Calm,0,0,0,NA,Overcast,0,2016/1/15 0:51
370,20:51:00,2.8,-7.2,48,1014.7,16.1,NW,5.6,0,0,NA,Clear,320,2016/1/15 1:51
371,21:51:00,2.8,-6.7,50,1015,16.1,Variable,5.6,0,0,NA,Mostly Cloudy,0,2016/1/15 2:51
372,22:51:00,2.8,-5.6,54,1014.7,16.1,SE,5.6,0,0,NA,Overcast,130,2016/1/15 3:51
373,23:51:00,2.8,-6.1,52,1014.2,16.1,Calm,0,0,0,NA,Mostly Cloudy,0,2016/1/15 4:51
374,0:51:00,2.2,-6.1,55,1013.7,16.1,ESE,5.6,0,0,NA,Clear,120,2016/1/15 5:51
375,1:51:00,2.8,-6.7,50,1013.9,16.1,Variable,7.4,0,0,NA,Clear,0,2016/1/15 6:51
376,2:51:00,2.2,-5,59,1014,16.1,Variable,5.6,0,0,NA,Clear,0,2016/1/15 7:51
377,3:51:00,1.7,-5,61,1013.5,16.1,NE,7.4,0,0,NA,Clear,40,2016/1/15 8:51
378,4:51:00,1.7,-5,61,1013.5,16.1,NNE,7.4,0,0,NA,Partly Cloudy,30,2016/1/15 9:51
379,5:51:00,2.8,-4.4,59,1013.8,16.1,NNE,5.6,0,0,NA,Overcast,30,2016/1/15 10:51
380,6:51:00,2.8,-3.3,65,1013.6,16.1,NNE,7.4,0,0,NA,Overcast,30,2016/1/15 11:51
381,7:51:00,2.8,-2.8,67,1013.9,12.9,NNE,5.6,0,0,NA,Overcast,30,2016/1/15 12:51
382,8:51:00,3.9,-1.7,67,1013.3,11.3,ENE,7.4,0,0,NA,Partly Cloudy,60,2016/1/15 13:51
383,9:51:00,5,-1.1,65,1012.7,12.9,Variable,7.4,0,0,NA,Clear,0,2016/1/15 14:51
384,10:51:00,5.6,-1.1,62,1012.5,12.9,North,0,0,0,NA,Clear,0,2016/1/15 15:51
385,11:51:00,7.8,-0.6,56,1011.3,11.3,Variable,5.6,0,0,NA,Clear,0,2016/1/15 16:51
386,12:51:00,8.9,1.1,58,1009.9,14.5,Variable,7.4,0,0,NA,Clear,0,2016/1/15 17:51
387,13:51:00,10.6,0.6,50,1009.2,16.1,South,11.1,0,0,NA,Clear,170,2016/1/15 18:51
388,14:51:00,10,1.7,57,1008.1,16.1,North,0,0,0,NA,Clear,0,2016/1/15 19:51
389,15:51:00,9.4,3.3,66,1006.3,16.1,SSE,11.1,27.8,0,NA,Clear,160,2016/1/15 20:51
390,16:51:00,9.4,3.9,69,1007.2,16.1,SSE,14.8,27.8,0,NA,Clear,160,2016/1/15 21:51
391,17:51:00,9.4,3.3,66,1007.6,16.1,South,9.3,0,0,NA,Clear,170,2016/1/15 22:51
392,18:51:00,9.4,2.2,61,1007.1,16.1,South,11.1,0,0,NA,Clear,170,2016/1/15 23:51
393,19:51:00,9.4,2.8,64,1005.8,16.1,SSE,7.4,0,0,NA,Clear,160,2016/1/16 0:51
394,20:51:00,8.9,2.8,66,1004.6,16.1,South,9.3,0,0,NA,Overcast,180,2016/1/16 1:51
395,21:51:00,7.8,4.4,79,1002.9,16.1,ENE,13,0,0,NA,Mostly Cloudy,60,2016/1/16 2:51
396,22:51:00,7.8,3.9,76,1002,16.1,Variable,9.3,0,0,NA,Overcast,0,2016/1/16 3:51
397,23:51:00,7.8,4.4,79,1000.1,14.5,ENE,7.4,0,0,NA,Mostly Cloudy,60,2016/1/16 4:51
398,0:51:00,7.2,4.4,82,998.6,11.3,ENE,9.3,0,0,NA,Overcast,60,2016/1/16 5:51
399,1:06:00,6.7,5,89,999.2,6.4,ENE,13,0,0,Rain,Light Rain,70,2016/1/16 6:06
400,1:48:00,7,4,81,998.5,6.4,East,13,0,0.01,Rain,Rain,100,2016/1/16 6:48
401,1:51:00,6.7,4.4,85,997.6,4.8,ENE,14.8,0,0.01,Rain,Rain,60,2016/1/16 6:51
402,1:58:00,6.1,4.4,89,998.2,3.2,East,14.8,0,0.02,Rain,Rain,80,2016/1/16 6:58
403,2:16:00,5.6,3.9,89,997.9,4,ENE,20.4,29.6,0.06,Rain,Rain,70,2016/1/16 7:16
404,2:25:00,5.6,3.9,89,997.5,4.8,ENE,20.4,0,0.08,Rain,Rain,70,2016/1/16 7:25
405,2:48:00,6,4,87,996.8,6.4,ENE,11.1,0,0.12,Rain,Light Rain,60,2016/1/16 7:48
406,2:51:00,5.6,3.9,89,996.1,6.4,ENE,11.1,0,0.12,Rain,Light Rain,60,2016/1/16 7:51
407,3:51:00,6.1,3.9,86,995,11.3,ENE,11.1,0,0.02,Rain,Light Rain,60,2016/1/16 8:51
408,4:51:00,6.1,3.9,86,994.3,9.7,Variable,5.6,0,0.04,Rain,Light Rain,0,2016/1/16 9:51
409,5:51:00,6.1,3.9,86,993.9,16.1,Variable,5.6,0,0.01,NA,Mostly Cloudy,0,2016/1/16 10:51
410,6:51:00,6.1,3.9,86,995.1,11.3,WNW,13,0,0.01,Rain,Light Rain,300,2016/1/16 11:51
411,7:51:00,6.1,3.9,86,996,9.7,Variable,5.6,0,0.02,Rain,Light Rain,0,2016/1/16 12:51
412,8:10:00,6.1,3.9,86,997.5,8,Variable,7.4,0,0.01,Rain,Light Rain,0,2016/1/16 13:10
413,8:17:00,6.1,4.4,89,997.5,9.7,Calm,0,0,0.01,Rain,Light Rain,0,2016/1/16 13:17
414,8:47:00,6,4,87,998.2,12.9,Calm,0,0,0.01,NA,Overcast,0,2016/1/16 13:47
415,8:51:00,6.1,4.4,89,997.7,12.9,Variable,7.4,0,0.01,NA,Overcast,0,2016/1/16 13:51
416,9:43:00,6.7,3.9,82,999.5,14.5,WNW,9.3,0,0,NA,Overcast,290,2016/1/16 14:43
417,9:51:00,6.7,3.9,82,998.7,14.5,NW,7.4,0,0,NA,Overcast,310,2016/1/16 14:51
418,10:51:00,7.2,3.9,80,998.8,16.1,WNW,13,0,0,NA,Overcast,290,2016/1/16 15:51
419,11:51:00,8.3,3.9,74,998.6,16.1,WNW,14.8,25.9,0,NA,Overcast,290,2016/1/16 16:51
420,12:11:00,8.9,3.3,68,999.2,16.1,WNW,16.7,29.6,0,NA,Scattered Clouds,290,2016/1/16 17:11
421,12:51:00,10,3.3,63,998.7,16.1,North,0,0,0,NA,Partly Cloudy,0,2016/1/16 17:51
422,13:51:00,10,1.7,57,999.2,16.1,WNW,20.4,33.3,0,NA,Overcast,290,2016/1/16 18:51
423,14:51:00,10.6,0.6,50,999.8,16.1,Variable,9.3,0,0,NA,Overcast,0,2016/1/16 19:51
424,15:51:00,10,0,50,1001.2,16.1,WNW,13,35.2,0,NA,Overcast,290,2016/1/16 20:51
425,16:51:00,10,0.6,52,1002.7,16.1,WNW,16.7,35.2,0,NA,Overcast,290,2016/1/16 21:51
426,17:51:00,8.3,-1.1,52,1004.2,16.1,WNW,11.1,0,0,NA,Overcast,300,2016/1/16 22:51
427,18:51:00,7.8,-1.1,54,1005.4,16.1,Variable,11.1,0,0,NA,Overcast,0,2016/1/16 23:51
428,19:51:00,7.8,-0.6,56,1006.2,16.1,Variable,7.4,0,0,NA,Overcast,0,2016/1/17 0:51
429,20:51:00,7.2,-1.7,53,1006.6,16.1,West,11.1,0,0,NA,Overcast,280,2016/1/17 1:51
430,21:51:00,6.7,-1.7,55,1007,16.1,Variable,7.4,0,0,NA,Scattered Clouds,0,2016/1/17 2:51
431,22:51:00,6.1,-1.7,58,1007.4,16.1,West,16.7,0,0,NA,Overcast,280,2016/1/17 3:51
432,23:51:00,5.6,-1.7,60,1007.7,16.1,West,5.6,0,0,NA,Overcast,280,2016/1/17 4:51
433,0:51:00,5.6,-2.2,58,1008.1,16.1,West,9.3,27.8,0,NA,Overcast,270,2016/1/17 5:51
434,1:25:00,5,-2.2,60,1009.4,16.1,NW,18.5,29.6,0,NA,Overcast,310,2016/1/17 6:25
435,1:46:00,5,-2,61,1009.4,16.1,WNW,11.1,0,0,NA,Overcast,300,2016/1/17 6:46
436,1:51:00,5,-2.2,60,1008.7,16.1,WNW,13,0,0,NA,Overcast,300,2016/1/17 6:51
437,2:49:00,5,-2,61,1010.4,16.1,Variable,7.4,0,0,NA,Overcast,0,2016/1/17 7:49
438,2:51:00,5,-2.2,60,1009.5,16.1,WNW,7.4,0,0,NA,Overcast,300,2016/1/17 7:51
439,3:15:00,4.4,-3.3,58,1010.7,16.1,North,0,0,0,NA,Overcast,0,2016/1/17 8:15
440,3:51:00,3.9,-4.4,55,1010,16.1,Variable,9.3,0,0,NA,Overcast,0,2016/1/17 8:51
441,4:51:00,2.8,-6.7,50,1010.4,16.1,Variable,11.1,0,0,NA,Partly Cloudy,0,2016/1/17 9:51
442,5:51:00,2.2,-7.2,50,1010.2,16.1,NNW,11.1,0,0,NA,Clear,330,2016/1/17 10:51
443,6:51:00,1.7,-7.2,52,1010.4,16.1,North,13,0,0,NA,Clear,10,2016/1/17 11:51
444,7:51:00,1.7,-7.8,50,1010.9,16.1,NNE,14.8,0,0,NA,Clear,20,2016/1/17 12:51
445,8:51:00,1.7,-7.2,52,1011.3,16.1,ENE,13,0,0,NA,Clear,60,2016/1/17 13:51
446,9:51:00,1.7,-7.8,50,1012.2,16.1,NNE,11.1,0,0,NA,Clear,30,2016/1/17 14:51
447,10:51:00,1.7,-7.8,50,1011.1,16.1,ENE,14.8,25.9,0,NA,Partly Cloudy,60,2016/1/17 15:51
448,11:51:00,2.2,-7.8,48,1010.7,16.1,Variable,7.4,0,0,NA,Overcast,0,2016/1/17 16:51
449,12:51:00,2.2,-7.8,48,1008.9,16.1,Variable,9.3,0,0,NA,Overcast,0,2016/1/17 17:51
450,13:51:00,1.7,-8.3,48,1008.4,16.1,North,13,0,0,NA,Overcast,10,2016/1/17 18:51
451,14:51:00,1.1,-7.2,54,1007.7,16.1,Variable,11.1,0,0,NA,Overcast,0,2016/1/17 19:51
452,15:51:00,-0.6,-4.4,76,1006.8,1.2,Variable,11.1,0,0,Snow,Light Snow,0,2016/1/17 20:51
453,16:51:00,-1.1,-3.3,85,1006.9,12.8,Variable,5.6,0,0.02,Fog-Snow,Snow,0,2016/1/17 21:51
454,17:51:00,-1.1,-3.3,85,1006.9,1.6,Calm,0,0,0.02,Snow,Light Snow,0,2016/1/17 22:51
455,18:29:00,-1.1,-3.9,82,1007.3,3.2,Variable,7.4,0,0,Snow,Light Snow,0,2016/1/17 23:29
456,18:40:00,-1.1,-3.9,82,1007.3,4,ENE,9.3,0,0.01,Snow,Light Snow,60,2016/1/17 23:40
457,18:51:00,-1.1,-3.9,82,1006.6,4,North,9.3,0,0.01,Snow,Light Snow,360,2016/1/17 23:51
458,19:07:00,-1.1,-3.9,82,1007,4.8,Calm,0,0,0,Snow,Light Snow,0,2016/1/18 0:07
459,19:51:00,-1.1,-3.9,82,1006.3,11.3,Variable,5.6,0,0,NA,Overcast,0,2016/1/18 0:51
460,20:10:00,-1.1,-3.9,82,1007,14.5,Calm,0,0,0,NA,Overcast,0,2016/1/18 1:10
461,20:36:00,-1.1,-3.9,82,1007,12.9,NW,9.3,0,0,NA,Overcast,310,2016/1/18 1:36
